title,review_score,title_num_words,contains_subheading
A Bitter Trial: Evelyn Waugh and John Carmel Cardinal Heenan on Liturgical Changes,3.0,13,1
A Bleeding of Innocents ( A Castlemere Mystery),5.0,8,0
"A Blind Eye : A Novel (Ford, Gm)",4.516129032258065,8,1
A Blistered Kind of Love: One Couple's Trial by Trail (Barbara Savage Award Winner),4.6,14,1
A Blue Dog Christmas,4.777777777777778,4,0
A Blue's Clues Holiday (Blue's Clues (Simon & Schuster Hardcover)),4.0,10,0
A Blunt Instrument,4.294117647058823,3,0
A Bone From A Dry Sea,3.789473684210526,6,0
A Book Of Ruth,4.5,4,0
A Book for Jodan,5.0,4,0
A Book of Angels,4.3076923076923075,4,0
A Book of Dragons & Monsters,3.0,6,0
A Book of Dwarfs,5.0,4,0
A Book of Luminous Things,4.68,5,0
A Book of Prayer,5.0,4,0
A Book on C: Programming in C (4th (fourth) Edition),4.288135593220339,10,1
A Boy Had a Mother Who Bought Him a Hat,4.0,10,0
A Boy and His Bunny,5.0,5,0
"A Boy and a Turtle: Relaxation/Stress Management bedtime story for children improve sleep, manage stress, anxiety",4.115384615384615,16,1
A Boy's Own Story / The Beautiful Room Is Empty,3.0,10,0
A Boy's Will,4.142857142857143,3,0
"A Boy, A Dog, A Frog and a Friend",4.555555555555555,9,0
"A Boy, a Ship, and a War",4.130434782608695,7,0
A Breach of Promise (William Monk Novels),4.090909090909091,7,0
A Break with Charity: A Story about the Salem Witch Trials (Great Episodes),4.571428571428571,13,1
A Breath of Snow and Ashes (Outlander),4.423954372623574,7,0
A Breed of Heroes,4.0,4,0
A Bride for Donnigan (Women of the West #7),3.9705882352941178,9,0
A Brief Chapter in My Impossible Life,4.28,7,0
A Brief Education,4.5,3,0
A Brief History Of Israel,4.333333333333333,5,0
A Brief History of Archaeology: Classical Times to the Twenty-First Century,4.0,11,1
A Brief History of Argentina (Spanish Edition),4.5,7,0
A Brief History of Canada,2.875,5,0
A Brief History of Everything,3.926829268292683,5,0
A Brief History of Imbecility: Poetry and Prose of Takamura Kotaro,5.0,11,1
A Brief History of the Human Race,3.6923076923076925,7,0
A Brig of War,4.6,4,0
A Bright and Shining Lie: John Paul Vann and America in Vietnam,4.561904761904762,12,1
"A Broadcast Engineering Tutorial for Non-Engineers, Third Edition",4.0,8,0
A Brother's Price,4.0,3,0
A CENTURY OF FANTASY 1980-1989: The Greatest Stories of the Decade.,3.5,11,1
"A CHECKLIST OF THE TREES, SHRUBS, HERBS, AND CLIMBERS OF MYANMAR (CONTRIBUTIONS FROM THE UNITED STATES NATIONAL HERBARIUM, VOLUME 45: 1-590).",5.0,21,1
"A CHRISTMAS CAROL, BEING A GHOST STORY OF CHRISTMAS",4.686507936507937,9,0
A CITY OF BELLS,2.0,4,0
A CONCISE DICTIONARY OF MINNESOTA OJIBWE.,4.5,6,0
A CONFEDERATE GENERAL FROM BIG SUR,4.818181818181818,6,0
"A COURSE OF PURE MATHEMATICS, STUDENT EDITION",4.2,7,0
A Cab at the Door & Midnight Oil (Modern Library),4.333333333333333,10,0
A Cache of Jewels and Other Collective Nouns (World of Language (Prebound)),4.666666666666667,12,0
"A Cactus Odyssey: Journeys in the Wilds of Bolivia, Peru, and Argentina",5.0,12,1
A Cadenza for Caruso,5.0,4,0
"A Calculus of Angels (The Age of Unreason, Book 2)",4.055555555555555,10,0
A Call For Justice,4.0,4,0
A Cancer Battle Plan Sourcebook: A Step-by-Step Health Program to Give Your Body a Fighting Chance,4.769230769230769,16,1
A Capote Reader (Penguin Modern Classics),4.75,6,0
A Captive of the Caucasus,5.0,5,0
A Cardinal Offense: A Father Dowling Mystery,4.333333333333333,7,1
A Caress of Twilight,3.850220264317181,4,0
"A Caress of Twilight (Meredith Gentry, Book 2)",3.8552631578947367,8,0
A Cascading Waterfall of Nectar,4.818181818181818,5,0
A Case of Mistaken Identity,4.0,5,0
A Castle in Romagna,4.75,4,0
A Castle of Adventure,4.8,4,0
A Cat in the Manger (An Alice Nestleton Mystery),3.0,9,0
A Cat is Watching: a Look at the Way Cats See Us,4.333333333333333,12,1
"A Cat, a Man, and Two Women (Japans Modern Writers)",4.222222222222222,10,0
A Catch of Consequence (Makepeace Hedley),4.090909090909091,6,0
A Catholic Woman's Book of Days,4.647058823529412,6,0
A Celtic Miscellany,5.0,3,0
A Century of Nature: Twenty-One Discoveries that Changed Science and the World,4.25,12,1
A Century of Welsh Myth in Children's Literature (Contributions to the Study of Science Fiction and Fantasy),4.0,17,0
A Certain Slant of Light,4.362139917695473,5,0
A Certain Small Shepherd,4.714285714285714,4,0
A Certain Smile,4.5,3,0
"A Chalice of Wind (Balefire, No. 1)",4.523809523809524,7,0
A Chance to See Egypt,3.75,5,0
A Change Is Gonna Come,4.666666666666667,5,0
"A Change Is Gonna Come: Music, Race, and the Soul of America",4.375,12,1
A Change of Climate,4.3125,4,0
A Changed Man,3.0,3,0
A Charles Dickens Christmas,5.0,4,0
A Charlie Brown Christmas,3.883720930232558,4,0
A Charlie Brown Christmas - 1st Edition (Adapted from a Bill Melendez production),5.0,13,0
A Charlie Brown Christmas: The Making of a Tradition,4.791666666666667,9,1
A Charmed Circle,3.0,3,0
A Charmed Life,4.555555555555555,3,0
A Charmed Life: The Spirituality of Potterworld,4.333333333333333,7,1
A Charmed Place,4.2,3,0
"A Child Called ""It"" and The Lost Boy - One Child's Courage to Survive",4.25,14,0
A Child's Book of Poems,4.758620689655173,5,0
A Child's First Bible,4.544117647058823,4,0
A Child's First Book of Jewish Holidays,3.8,7,0
A Child's Garden of Verses,4.666666666666667,5,0
A Child's Garden of Verses Baby Book,4.333333333333333,7,0
A Child's Good Night Book,4.4,5,0
A Child's History of the World,4.3125,6,0
A Child's Story of the Book of Mormon (4 Volume Set),5.0,11,0
A Child's Work: The Importance of Fantasy Play,4.444444444444445,8,1
A Children's Zoo,4.25,3,0
A Chilling Absence of Love,5.0,5,0
A Choice of Catastrophes,4.714285714285714,4,0
A Christian View of men and Things (A Treatise Showing that Social Stability Demands a Christian Society),4.285714285714286,17,0
A Christian Writer's Manual of Style,5.0,6,0
A Christian's Pocket Guide to Islam,3.3333333333333335,6,0
A Christmas Carol,5.0,3,0
A Christmas Carol (Enriched Classics (Pocket)),4.686390532544379,6,0
A Christmas Carol (Read & Listen Books),5.0,7,0
A Christmas Carol (Whole Story),4.0,5,0
A Christmas Carol and Other Stories,4.5,6,0
"A Christmas Carol and The Night Before Christmas, Deluxe Edition (Literary Classics)",4.2,12,0
A Christmas Carol: Unabridged (Classic Fiction S.),5.0,7,1
A Christmas Courtship (Regency Romance),4.0,5,0
A Christmas Journey,3.652173913043478,3,0
A Christmas Promise,4.0256410256410255,3,0
A Christmas Spirit,5.0,3,0
A Christmas Tale...: The Perfect Gift,4.333333333333333,6,1
A Christmas Tree Advent Calendar,4.0,5,0
A Christmas Wedding (Center Point Platinum Fiction (Large Print)),3.5384615384615383,9,0
A Christmas Without Elizabeth (Sweet Valley Twins),4.833333333333333,7,0
A Christmas carol: In prose,4.686507936507937,5,1
A Churchless Faith - Faith Journeys beyond the Churches,4.4,9,0
A Cinderella Story: Movie Novelization,4.666666666666667,5,1
"A Cinema of Loneliness: Penn, Kubrick, Scorsese, Spielberg, Altman (Oxford paperbacks)",4.0,11,1
"A Circle of Ashes (Balefire, No. 2)",4.8,7,0
A City in Winter,4.705882352941177,4,0
A Civic Biology: Presented in Problems,2.0,6,1
A Civil Contract,4.444444444444445,3,0
"A Clean, Well-Lighted Stream",4.5,4,0
A Clear Conscience (Helen West Mystery),3.6666666666666665,6,0
A Cloud of Witnesses: Ten Great Christian Thinkers,5.0,8,1
A Coach's Life: My Forty Years in College Basketball,3.9411764705882355,9,1
A Coalition of Lions,4.0,4,0
A Coffin for Dimitrios,4.21875,4,0
A Cognitive Approach to Language Learning (Oxford Applied Linguistics),3.0,9,0
A Cold Case,3.5217391304347827,3,0
A Cold Day for Murder (Kate Shugak Mystery),3.8867924528301887,8,0
A Cold Touch of Ice (Mamur Zapt Mysteries),4.2,8,0
A Cold and Silent Dying (Marti Macalister Mysteries),3.75,8,0
A Cold-Blooded Business (Kate Shugak Mystery),4.461538461538462,6,0
A Colder Eye: The Modern Irish Writers,5.0,7,1
A Collection of Math Lessons From Grades 3-6,4.25,8,0
A Coloring Book of Civil War Heroines,4.0,7,0
A Comedian Dies,3.75,3,0
A Coming Evil,4.375,3,0
A Commentary on Livy: Books I-V (Bks.1-5),5.0,7,1
A Commentary on the Epistle to the Ephesians,5.0,8,0
"A Common Life (The Mitford Years, Book 6)",2.893238434163701,8,0
A Common Pornography,4.2,3,0
A Commonsense Approach to the Theory of Error-Correcting Codes (Computer Systems Series),3.3333333333333335,12,0
A Companion to Asian American Studies (Blackwell Companions in Cultural Studies),3.0,11,0
A Companion to Chaucer's Canterbury Tales,5.0,6,0
A Companion to Cognitive Science,2.5,5,0
A Companion to Continental Philosophy,2.75,5,0
A Companion to Yi jing Numerology and Cosmology,4.0,8,0
A Compendium of Trick Plays,5.0,5,0
A Complete Guide to Bird Feeding,4.833333333333333,6,0
A Complete Guide to DB2 Universal Database (The Morgan Kaufmann Series in Data Management Systems),4.357142857142857,15,0
"A Completion of Sanditon, Jane Austen's Unfinished Novel",4.0,8,0
A Complicated War: The Harrowing of Mozambique (Perspectives on Southern Africa),4.285714285714286,11,1
A Comprehensive Guide to Land Navigation with GPS (Third Edition),3.5,10,0
"A Comprehensive Introduction to Differential Geometry, Vol. 1, 3rd Edition",4.571428571428571,10,0
A Concise Anglo-Saxon Dictionary,3.9047619047619047,4,0
A Concise Biography of Adolf Hitler,3.6666666666666665,6,0
A Concise Dictionary of First Names,3.75,6,0
A Concise English-Hungarian Dictionary,5.0,4,0
A Concise History of Christianity,5.0,5,0
A Concise History of Greece (Cambridge Concise Histories),4.454545454545454,8,0
A Concise History of Modern Sculpture,4.8,6,0
A Concise History of New Zealand (Cambridge Concise Histories),3.0,9,0
A Concise History of the Russian Revolution,3.911764705882353,7,0
A Conductor Tells... Unauthorized Train Stories,3.1666666666666665,6,0
A Conflict of Visions: Ideological Origins of Political Struggles,4.608695652173913,9,1
A Congress of Wonders,5.0,4,0
A Connecticut Yankee in King Arthur's Court,4.0192539109506615,7,0
A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),4.01673640167364,10,0
A Consumers' Republic: The Politics of Mass Consumption in Postwar America,3.9,11,1
A Contemplation Upon Flowers: Garden Plants in Myth and Literature,4.0,10,1
A Cook's Guide to Chinese Vegetables,5.0,6,0
A Cook's Tour: In Search of the Perfect Meal,4.144736842105263,9,1
A Cornish Childhood: Autobiography of a Cornishman,5.0,7,1
A Cornish childhood: Autobiography of a Cornishman,5.0,7,1
A Country Practice : Scenes from the Veterinary Life,4.5,9,1
A Country of Old Men: The Last Dave Brandstetter Mystery,3.6666666666666665,10,1
A Country of Our Own : A Novel of the Civil War at Sea,3.8333333333333335,14,1
A Country of Strangers,4.5,4,0
A Coup Attempt in Washington: A European Mirror on Our Recent Constitutional Crisis,5.0,13,1
A Course in Miracles Audio Book CD's,4.529411764705882,7,0
A Course in Probability Theory Revised,5.0,6,0
A Cowman's Wife,5.0,3,0
A Coyote Columbus Story,4.333333333333333,4,0
A Crack in the Track (Thomas & Friends),4.0,8,0
A Creative Approach to Music Fundamentals,4.571428571428571,6,0
A Creative Guide To Crochet,3.5,5,0
A Creed for the Third Millenium,3.0,6,0
A Creepy Countdown,4.4,3,0
A Crime in the Neighborhood,3.7209302325581395,5,0
A Critical History and Filmography of Toho's Godzilla Series,4.8,9,0
A Crown in the Stars (Genesis Trilogy),4.7,7,0
A Crowning Mercy,3.7777777777777777,3,0
A Cry in the Night,4.484848484848484,5,0
A Crystal Age.,4.0,3,0
A Culture of Teaching: Early Modern Humanism in Theory and Practice,5.0,11,1
A Cup Of Comfort Devotional: Daily Reminders of God's Love and Grace,5.0,12,1
A Dance Through Time (Time Passages Romance),4.0,7,0
A Dance to the Music of Time: Fourth Movement,4.0,9,1
A Dance to the Music of Time: Second Movement,4.7272727272727275,9,1
A Dangerous Game (Peabody Adventure Series #2),4.5,7,0
A Dangerous Love (Swanlea Spinsters),3.7222222222222223,5,0
"A Dangerous Plan (Left Behind: The Kids, Book 20)",4.222222222222222,9,1
A Dangerous Ride,5.0,3,0
A Dangerous Woman,4.6875,3,0
A Darker Shade of Crimson,3.148936170212766,5,0
A Date with a Dish: A Cook Book of American Negro Recipes,5.0,12,1
A Day No Pigs Would Die,3.5916398713826365,6,0
A Day in the Life of Murphy (Bccb Blue Ribbon Picture Book Awards (Awards)),4.769230769230769,14,0
"A Day, A Night, Another Day, Summer: Stories",4.5,8,1
"A Dead Man in Deptford (Burgess, Anthony)",4.4,7,0
A Deadly Change of Course-Plan B,4.6,6,0
A Deadly Dozen,4.9,3,0
A Deadly Game: The Untold Story of the Scott Peterson Investigation,4.177777777777778,11,1
A Deadly Shade of Gold,5.0,5,0
A Death Divided,3.5,3,0
A Death In The Family,4.1,5,0
A Death in Jerusalem: The Assassination by Jewish Extremists of the First Arab/Israeli,3.4285714285714284,13,1
A Death in Victory,5.0,4,0
A Death in Vienna,4.379746835443038,4,0
A Death in the Family,4.104208416833667,5,0
A Deeper Sea,4.166666666666667,3,0
A Deepness in the Sky,4.28740157480315,5,0
A Delicate Balance: A Play in Three Acts,4.833333333333333,8,1
A Delicate Fade,4.75,3,0
A Design Manual,5.0,3,0
A Devil Inside - Acting Edition,5.0,6,0
"A Diary of Four Years of Terrorism and Anti-Semitism: 2000-2004, Volume 1",5.0,12,1
A Diary of Signs & Wonders: A Classic,4.666666666666667,8,1
A Dictionary of Chinese Buddhist Terms,4.0,6,0
A Dictionary of Chinese Buddhist Terms: With Sanskrit and English Equivalents and a Sanskrit-Pali Index,4.0,15,1
A Dictionary of Egyptian Gods and Goddesses,4.785714285714286,7,0
A Dictionary of English and Spanish Equivalent Proverbs,4.0,8,0
A Dictionary of Genetics,4.0,4,0
A Dictionary of Irish Mythology (Oxford Paper Reference Series),5.0,9,0
A Dictionary of Jewish Palestinian Aramaic of the Byzantine Period (Publications of The Comprehensive Aramaic Lexicon Project),5.0,17,0
A Dictionary of Literary Symbols,4.333333333333333,5,0
A Dictionary of Literary Terms and Literary Theory (The Language Library),4.576923076923077,11,0
A Dictionary of Musical Themes,4.636363636363637,5,0
A Dictionary of Narratology (Revised Edition),3.5,6,0
A Dictionary of Omens & Superstitions,4.0,6,0
A Dictionary of Science,5.0,4,0
A Dictionary of Similes,1.0,4,0
A Dictionary of Statistics (Oxford Paperback Reference),4.0,7,0
A Dictionary of Superstitions,4.6,4,0
A Dictionary of Symbols,4.12,4,0
A Dictionary of difficult words,4.4,5,0
A Dietitian's Cancer Story: Information & Inspiration for Recovery & Healing from a 3-Time Cancer Survivor,4.846153846153846,16,1
"A Different Angle, fly Fishing Stories By Women",5.0,8,0
A Different Angle: Fly Fishing Stories by Women,5.0,8,1
A Different Flesh,3.4285714285714284,3,0
A Dilly of a Death,4.291666666666667,5,0
A Disciple's Life: The Biography of Neal A. Maxwell,4.571428571428571,9,1
"A Distant Dawn (Westward Dreams, Book 4)",2.5,7,0
A Distant Mirror the Calamitous 14th Century,4.46,7,0
A Distant Sound of Thunder # 20,4.0,7,0
A Distant Trumpet (Paperback Library),5.0,5,0
A Do Right Man,3.52755905511811,4,0
A Doctor Like Papa,4.0,4,0
A Dog Called Kitty,5.0,4,0
A Dog Called Perth: The True Story or a Beagle,2.3,10,1
"A Dog Year: Twelve Months, Four Dogs, and Me",4.223880597014926,9,1
A Dogs Ransom,4.0,3,0
A Double Affair,4.0,3,0
A Double Planet? : Pluto and Charon,5.0,7,1
A Dove at Midnight,3.2,4,0
A Dream Across Time,4.545454545454546,4,0
A Dream of Islands,5.0,4,0
A Dream of Passion: The Development of the Method,4.0,9,1
"A Dreamer's Story: The Tales of Slumber, Book 1",5.0,9,1
A Drummer's Beat to Mend (Love Spectrum Romance),4.521739130434782,8,0
A Dry Spell,3.4375,3,0
A Dubious Legacy,3.6666666666666665,3,0
A Dubious Legacy (Eagle Large Print),3.6666666666666665,6,0
A Durable Fire,4.75,3,0
A Dybbuk and Other Tales of the Supernatural,5.0,8,0
A Dying Light in Corduba (G K Hall Large Print Book Series),4.0,12,0
A Dynasty of Western Outlaws,3.5,5,0
A Face First,4.466666666666667,3,0
A Factory of Cunning: A Novel,3.5,6,1
A Faint Cold Fear,3.6565656565656566,4,0
A Fair Barbarian,3.8,3,0
A Fairly Honourable Defeat (Penguin Twentieth Century Classics),4.5,8,0
A Fairy Tale of New York,4.666666666666667,6,0
A Fairy's Tail,5.0,3,0
A Family Business,3.75,3,0
A Family Daughter: A Novel,3.1153846153846154,5,1
A Family chronicle,5.0,3,0
A Famine of Horses (Sir Robert Carey Mysteries (Paperback)),4.533333333333333,9,0
A Far Country,3.0,3,0
A Far Rockaway Of The Heart,5.0,6,0
A Farewell to Arms,3.9552542372881354,4,0
A Farther Shore: Ireland's Long Road to Peace,3.375,8,1
A Fate Totally Worse Than Death,4.466666666666667,6,0
A Father For Christmas (A Zebra Holiday Regency Romance),4.0,9,0
A Father's Poems,5.0,3,0
"A Father, a Son, and a Three-Mile Run",5.0,8,0
A Feast Unknown,4.136363636363637,3,0
"A Feast for Crows (A Song of Ice and Fire, Book Four)",3.355349344978166,12,0
"A Feather of Stone (Balefire, No. 3)",4.875,7,0
A Feather on the Breath of God: A Novel,4.142857142857143,9,1
A Fever in Salem: A New Interpretation of the New England Witch Trials,3.0,13,1
"A Few Tricks Along the Way: Daily Reflections for Gay Men, Queer Boys, Magnificent Queens, and the People Who Love Them",3.6666666666666665,21,1
A Field Full of Horses: Read and Wonder,5.0,8,1
A Field Guide To Venomous Animals and Poisonous Plants: North America North of Mexico (Peterson Field Guides),4.588235294117647,17,1
A Field Guide to Bacteria (Comstock Book),4.777777777777778,7,0
A Field Guide to Mammal Tracking in North America,4.428571428571429,9,0
